time,-90,-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,50,60
0.005,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16,4.42869E-16
5.005,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08,2.927E-08
10.005,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08,8.36871E-08
15.005,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07,1.39597E-07
20.005,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07,1.9144E-07
25.005,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07,2.38284E-07
30.005,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07,2.80329E-07
35.005,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07,3.18019E-07
40.005,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07,3.51817E-07
45.005,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07,3.8215E-07
50.005,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07,4.09403E-07
55.005,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07,4.33918E-07
60.005,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07,4.56001E-07
65.005,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07,4.75923E-07
70.005,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07,4.93923E-07
75.005,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07,5.10215E-07
80.005,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07,5.2499E-07
85.005,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07,5.38415E-07
90.005,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07,5.50641E-07
95.005,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07,5.618E-07
100.005,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07,5.72011E-07
105.005,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07,5.81378E-07
110.005,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07,5.89994E-07
115.005,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07,5.97943E-07
120.005,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07,6.05297E-07
125.005,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07,6.12123E-07
130.005,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07,6.18478E-07
135.005,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07,6.24413E-07
140.005,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07,6.29974E-07
145.005,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07,6.35202E-07
150.005,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07,6.40134E-07
155.005,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07,6.448E-07
160.005,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07,6.4923E-07
165.005,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07,6.53449E-07
