time,voltage
3712.8,24.83691676
3712.9,24.78657248
3713,24.73914018
3713.1,24.69464983
3713.2,24.65313024
3713.3,24.61460905
3713.4,24.5791127
3713.5,24.54666643
3713.6,24.5172943
3713.7,24.49101912
3713.8,24.4678625
3713.9,24.44784482
3714,24.4309852
3714.1,24.41730153
3714.2,24.40681044
3714.3,24.39952731
3714.4,24.39546624
3714.5,24.39464007
3714.6,24.39706035
3714.7,24.40273738
3714.8,24.41168014
3714.9,24.42389634
3715,24.43939241
3715.1,24.45817346
3715.2,24.48024333
3715.3,24.50560455
3715.4,24.53425835
3715.5,24.56620467
3715.6,24.60144214
3715.7,24.6399681
3715.8,24.6817786
3715.9,24.72686837
3716,24.77523087
3716.1,24.82685824
3716.2,24.88174134
3716.3,24.93986977
3716.4,25.0012318
3716.5,25.06581445
3716.6,25.13360346
3716.7,25.20458329
3716.8,25.27873714
3716.9,25.35604696
3717,25.43649343
3717.1,25.520056
3717.2,25.60671286
3717.3,25.69644099
3717.4,25.78921614
3717.5,25.88501284
3717.6,25.98380441
3717.7,26.08556299
3717.8,26.19025952
3717.9,26.29786376
3718,26.40834433
3718.1,26.52166865
3718.2,26.63780305
3718.3,26.75671269
3718.4,26.87836162
3718.5,27.0027128
3718.6,27.12972808
3718.7,27.25936823
3718.8,27.39159296
3718.9,27.52636094
3719,27.66362979
3719.1,27.80335611
3719.2,27.94549549
3719.3,28.09000255
3719.4,28.23683092
3719.5,28.38593327
3719.6,28.53726133
3719.7,28.69076594
3719.8,28.84639698
3719.9,29.00410348
3720,29.16383359
3720.1,29.32553461
3720.2,29.48915301
3720.3,29.65463445
3720.4,29.82192378
3720.5,29.9909651
3720.6,30.16170173
3720.7,30.33407629
3720.8,30.50803066
3720.9,30.68350604
3721,30.86044295
3721.1,31.03878127
3721.2,31.21846025
3721.3,31.39941853
3721.4,31.58159417
3721.5,31.76492467
3721.6,31.94934697
3721.7,32.13479753
3721.8,32.32121228
3721.9,32.5085267
3722,32.69667581
3722.1,32.88559421
3722.2,33.07521611
3722.3,33.26547531
3722.4,33.4563053
3722.5,33.64763921
3722.6,33.83940986
3722.7,34.03154981
3722.8,34.22399135
3722.9,34.41666652
3723,34.60950719
3723.1,34.80244502
3723.2,34.9954115
3723.3,35.188338
3723.4,35.38115578
3723.5,35.57379602
3723.6,35.76618981
3723.7,35.95826823
3723.8,36.14996234
3723.9,36.34120321
3724,36.53192195
3724.1,36.72204974
3724.2,36.91151782
3724.3,37.10025758
3724.4,37.28820051
3724.5,37.47527829
3724.6,37.66142277
3724.7,37.84656601
3724.8,38.03064031
3724.9,38.21357822
3725,38.39531259
3725.1,38.57577656
3725.2,38.7549036
3725.3,38.93262756
3725.4,39.10888263
3725.5,39.28360344
3725.6,39.45672502
3725.7,39.62818287
3725.8,39.79791294
3725.9,39.96585169
3726,40.1319361
3726.1,40.29610367
3726.2,40.45829251
3726.3,40.61844126
3726.4,40.7764892
3726.5,40.93237623
3726.6,41.08604292
3726.7,41.23743049
3726.8,41.38648085
3726.9,41.53313665
3727,41.67734126
3727.1,41.8190388
3727.2,41.95817418
3727.3,42.09469309
3727.4,42.22854205
3727.5,42.35966841
3727.6,42.48802037
3727.7,42.61354701
3727.8,42.73619828
3727.9,42.85592506
3728,42.97267915
3728.1,43.0864133
3728.2,43.1970812
3728.3,43.30463753
3728.4,43.40903797
3728.5,43.5102392
3728.6,43.60819892
3728.7,43.70287589
3728.8,43.79422991
3728.9,43.88222184
3729,43.96681365
3729.1,44.04796839
3729.2,44.12565022
3729.3,44.19982442
3729.4,44.27045742
3729.5,44.3375168
3729.6,44.40097127
3729.7,44.46079075
3729.8,44.51694632
3729.9,44.56941025
3730,44.61815602
3730.1,44.66315832
3730.2,44.70439306
3730.3,44.74183738
3730.4,44.77546966
3730.5,44.80526953
3730.6,44.83121785
3730.7,44.85329678
3730.8,44.8714897
3730.9,44.8857813
3731,44.89615752
3731.1,44.90260561
3731.2,44.90511409
3731.3,44.90367278
3731.4,44.89827277
3731.5,44.88890649
3731.6,44.87556764
3731.7,44.85825124
3731.8,44.83695361
3731.9,44.81167237
3732,44.78240645
3732.1,44.7491561
3732.2,44.71192287
3732.3,44.67070961
3732.4,44.62552049
3732.5,44.57636097
3732.6,44.52323783
3732.7,44.46615914
3732.8,44.40513426
3732.9,44.34017387
3733,44.27128991
3733.1,44.19849562
3733.2,44.12180553
3733.3,44.04123543
3733.4,43.95680239
3733.5,43.86852474
3733.6,43.77642208
3733.7,43.68051525
3733.8,43.58082632
3733.9,43.47737863
3734,43.37019671
3734.1,43.25930633
3734.2,43.14473448
3734.3,43.02650931
3734.4,42.90466019
3734.5,42.77921767
3734.6,42.65021345
3734.7,42.5176804
3734.8,42.38165252
3734.9,42.24216497
3735,42.099254
3735.1,41.95295697
3735.2,41.80331236
3735.3,41.6503597
3735.4,41.49413959
3735.5,41.3346937
3735.6,41.17206472
3735.7,41.00629635
3735.8,40.83743332
3735.9,40.66552132
3736,40.49060705
3736.1,40.31273812
3736.2,40.13196312
3736.3,39.94833153
3736.4,39.76189375
3736.5,39.57270105
3736.6,39.38080559
3736.7,39.18626035
3736.8,38.98911917
3736.9,38.78943666
3737,38.58726826
3737.1,38.38267015
3737.2,38.17569928
3737.3,37.96641331
3737.4,37.75487063
3737.5,37.5411303
3737.6,37.32525205
3737.7,37.10729625
3737.8,36.88732392
3737.9,36.66539666
3738,36.44157663
3738.1,36.21592658
3738.2,35.98850979
3738.3,35.75939003
3738.4,35.52863158
3738.5,35.29629917
3738.6,35.06245799
3738.7,34.82717363
3738.8,34.59051209
3738.9,34.35253973
3739,34.11332327
3739.1,33.87292974
3739.2,33.63142648
3739.3,33.38888111
3739.4,33.14536148
3739.5,32.90093569
3739.6,32.65567204
3739.7,32.40963899
3739.8,32.16290516
3739.9,31.91553933
3740,31.66761033
3740.1,31.41918711
3740.2,31.17033867
3740.3,30.92113401
3740.4,30.67164218
3740.5,30.42193218
3740.6,30.17207297
3740.7,29.92213345
3740.8,29.67218242
3740.9,29.42228856
3741,29.17252041
3741.1,28.92294635
3741.2,28.67363454
3741.3,28.42465296
3741.4,28.17606932
3741.5,27.92795109
3741.6,27.68036543
3741.7,27.43337919
3741.8,27.18705889
3741.9,26.94147069
3742,26.69668035
3742.1,26.45275324
3742.2,26.20975429
3742.3,25.96774796
3742.4,25.72679826
3742.5,25.48696869
3742.6,25.2483222
3742.7,25.01092123
3742.8,24.77482763
3742.9,24.54010266
3743,24.30680698
3743.1,24.07500061
3743.2,23.84474289
3743.3,23.61609253
3743.4,23.38910749
3743.5,23.16384506
3743.6,22.94036174
3743.7,22.71871332
3743.8,22.49895478
3743.9,22.2811403
3744,22.06532326
3744.1,21.85155618
3744.2,21.63989075
3744.3,21.43037776
3744.4,21.22306712
3744.5,21.01800782
3744.6,20.81524794
3744.7,20.61483459
3744.8,20.41681394
3744.9,20.22123117
3745,20.02813046
3745.1,19.837555
3745.2,19.64954693
3745.3,19.46414737
3745.4,19.28139637
3745.5,19.10133291
3745.6,18.92399489
3745.7,18.74941913
3745.8,18.57764131
3745.9,18.40869601
3746,18.24261666
3746.1,18.07943557
3746.2,17.91918384
3746.3,17.76189146
3746.4,17.60758721
3746.5,17.45629868
3746.6,17.30805226
3746.7,17.16287313
3746.8,17.02078528
3746.9,16.88181144
3747,16.74597311
3747.1,16.61329057
3747.2,16.48378283
3747.3,16.35746765
3747.4,16.23436154
3747.5,16.11447973
3747.6,15.99783619
3747.7,15.88444359
3747.8,15.77431334
3747.9,15.66745556
3748,15.56387907
3748.1,15.46359143
3748.2,15.36659887
3748.3,15.27290634
3748.4,15.18251748
3748.5,15.09543467
3748.6,15.01165894
3748.7,14.93119005
3748.8,14.85402645
3748.9,14.78016531
3749,14.70960248
3749.1,14.64233254
3749.2,14.57834874
3749.3,14.51764308
3749.4,14.46020626
3749.5,14.40602768
3749.6,14.35509548
3749.7,14.30739652
3749.8,14.26291639
3749.9,14.22163942
3750,14.18354867
3750.1,14.14862597
3750.2,14.11685188
3750.3,14.08820574
3750.4,14.06266565
3750.5,14.04020851
3750.6,14.02080998
3750.7,14.00444452
3750.8,13.99108542
3750.9,13.98070475
3751,13.97327345
3751.1,13.96876125
3751.2,13.96713676
3751.3,13.96836744
3751.4,13.97241962
3751.5,13.97925853
3751.6,13.98884826
3751.7,14.00115186
3751.8,14.01613126
3751.9,14.03374735
3752,14.05395998
3752.1,14.07672794
3752.2,14.10200904
3752.3,14.12976006
3752.4,14.1599368
3752.5,14.19249409
3752.6,14.22738582
3752.7,14.26456492
3752.8,14.30398343
3752.9,14.34559246
3753,14.38934227
3753.1,14.43518222
3753.2,14.48306085
3753.3,14.53292587
3753.4,14.58472415
3753.5,14.63840182
3753.6,14.69390422
3753.7,14.75117592
3753.8,14.8101608
3753.9,14.87080201
3754,14.93304202
3754.1,14.99682262
3754.2,15.06208498
3754.3,15.12876962
3754.4,15.19681649
3754.5,15.26616494
3754.6,15.33675376
3754.7,15.40852123
3754.8,15.48140509
3754.9,15.5553426
3755,15.63027057
3755.1,15.70612536
3755.2,15.78284289
3755.3,15.86035871
3755.4,15.93860799
3755.5,16.01752554
3755.6,16.09704587
3755.7,16.17710317
3755.8,16.25763136
3755.9,16.33856411
3756,16.41983485
3756.1,16.50137682
3756.2,16.58312307
3756.3,16.66500652
3756.4,16.74695994
3756.5,16.82891598
3756.6,16.91080724
3756.7,16.99256626
3756.8,17.07412552
3756.9,17.15541753
3757,17.23637479
3757.1,17.31692987
3757.2,17.39701538
3757.3,17.47656405
3757.4,17.5555087
3757.5,17.63378232
3757.6,17.71131803
3757.7,17.78804919
3757.8,17.86390933
3757.9,17.93883224
3758,18.01275198
3758.1,18.08560288
3758.2,18.15731961
3758.3,18.22783714
3758.4,18.29709083
3758.5,18.36501641
3758.6,18.43155002
3758.7,18.49662824
3758.8,18.56018809
3758.9,18.62216707
3759,18.68250319
3759.1,18.74113498
3759.2,18.79800151
3759.3,18.85304242
3759.4,18.90619793
3759.5,18.95740891
3759.6,19.00661681
3759.7,19.05376379
3759.8,19.09879263
3759.9,19.14164687
3760,19.18227071
3760.1,19.22060913
3760.2,19.25660785
3760.3,19.29021338
3760.4,19.32137301
3760.5,19.35003488
3760.6,19.37614795
3760.7,19.39966203
3760.8,19.4205278
3760.9,19.43869687
3761,19.45412173
3761.1,19.46675579
3761.2,19.47655344
3761.3,19.48347
3761.4,19.4874618
3761.5,19.48848614
3761.6,19.48650134
3761.7,19.48146674
3761.8,19.47334275
3761.9,19.46209081
3762,19.44767343
3762.1,19.43005422
3762.2,19.40919787
3762.3,19.38507021
3762.4,19.35763817
3762.5,19.32686982
3762.6,19.29273439
3762.7,19.25520226
3762.8,19.21424499
3762.9,19.1698353
3763,19.12194714
3763.1,19.07055564
3763.2,19.01563713
3763.3,18.95716919
3763.4,18.8951306
3763.5,18.8295014
3763.6,18.76026286
3763.7,18.6873975
3763.8,18.61088912
3763.9,18.53072277
3764,18.44688477
3764.1,18.35936272
3764.2,18.26814549
3764.3,18.17322325
3764.4,18.07458747
3764.5,17.97223087
3764.6,17.86614752
3764.7,17.75633275
3764.8,17.64278321
3764.9,17.52549685
3765,17.4044729
3765.1,17.27971194
3765.2,17.15121582
3765.3,17.01898769
3765.4,16.88303204
3765.5,16.74335463
3765.6,16.59996253
3765.7,16.45286412
3765.8,16.30206905
3765.9,16.14758829
3766,15.98943408
3766.1,15.82761997
3766.2,15.66216076
3766.3,15.49307256
3766.4,15.32037272
3766.5,15.14407987
3766.6,14.9642139
3766.7,14.78079595
3766.8,14.59384841
3766.9,14.40339489
3767,14.20946025
3767.1,14.01207057
3767.2,13.81125311
3767.3,13.60703637
3767.4,13.39945004
3767.5,13.18852496
3767.6,12.97429318
3767.7,12.75678788
3767.8,12.53604341
3767.9,12.31209525
3768,12.08498
3768.1,11.85473537
3768.2,11.62140019
3768.3,11.38501435
3768.4,11.14561881
3768.5,10.90325562
3768.6,10.65796784
3768.7,10.40979956
3768.8,10.15879589
3768.9,9.905002946
3769,9.648467802
3769.1,9.389238507
3769.2,9.127364054
3769.3,8.862894365
3769.4,8.595880274
3769.5,8.326373508
3769.6,8.054426668
3769.7,7.780093213
3769.8,7.503427441
3769.9,7.224484466
3770,6.943320204
3770.1,6.659991348
3770.2,6.374555353
3770.3,6.087070412
3770.4,5.797595437
3770.5,5.506190037
3770.6,5.2129145
3770.7,4.917829768
3770.8,4.620997417
3770.9,4.322479636
3771,4.022339204
3771.1,3.720639468
3771.2,3.41744432
3771.3,3.112818177
3771.4,2.806825954
3771.5,2.499533044
3771.6,2.191005295
3771.7,1.881308986
3771.8,1.570510801
3771.9,1.258677811
3772,0.945877445
3772.1,0.632177469
3772.2,0.31764596
3772.3,0.002351284
3772.4,-0.313637929
3772.5,-0.63025281
3772.6,-0.947424275
3772.7,-1.265083049
3772.8,-1.583159692
3772.9,-1.90158462
3773,-2.220288134
3773.1,-2.539200444
3773.2,-2.85825169
3773.3,-3.177371972
3773.4,-3.496491369
3773.5,-3.815539969
3773.6,-4.134447893
3773.7,-4.453145315
3773.8,-4.771562493
3773.9,-5.08962979
3774,-5.407277699
3774.1,-5.724436868
3774.2,-6.041038127
3774.3,-6.357012507
3774.4,-6.672291271
3774.5,-6.986805933
3774.6,-7.300488285
3774.7,-7.61327042
3774.8,-7.925084757
3774.9,-8.235864065
3775,-8.545541484
3775.1,-8.854050554
3775.2,-9.161325234
3775.3,-9.467299927
3775.4,-9.771909503
3775.5,-10.07508932
3775.6,-10.37677525
3775.7,-10.67690371
3775.8,-10.97541166
3775.9,-11.27223665
3776,-11.56731683
3776.1,-11.86059098
3776.2,-12.1519985
3776.3,-12.4414795
3776.4,-12.72897475
3776.5,-13.01442573
3776.6,-13.29777466
3776.7,-13.57896451
3776.8,-13.85793902
3776.9,-14.13464271
3777,-14.40902092
3777.1,-14.68101982
3777.2,-14.95058643
3777.3,-15.21766863
3777.4,-15.48221519
3777.5,-15.74417577
3777.6,-16.00350098
3777.7,-16.26014235
3777.8,-16.51405235
3777.9,-16.76518447
3778,-17.01349313
3778.1,-17.25893379
3778.2,-17.50146293
3778.3,-17.74103806
3778.4,-17.97761773
3778.5,-18.21116157
3778.6,-18.44163028
3778.7,-18.66898565
3778.8,-18.89319059
3778.9,-19.11420912
3779,-19.33200639
3779.1,-19.54654869
3779.2,-19.75780349
3779.3,-19.96573938
3779.4,-20.17032617
3779.5,-20.37153485
3779.6,-20.56933759
3779.7,-20.76370778
3779.8,-20.95462003
3779.9,-21.14205016
3780,-21.32597525
3780.1,-21.50637359
3780.2,-21.68322475
3780.3,-21.85650953
3780.4,-22.02621001
3780.5,-22.19230953
3780.6,-22.3547927
3780.7,-22.51364542
3780.8,-22.66885487
3780.9,-22.82040951
3781,-22.9682991
3781.1,-23.11251469
3781.2,-23.25304864
3781.3,-23.38989459
3781.4,-23.52304749
3781.5,-23.6525036
3781.6,-23.77826047
3781.7,-23.90031698
3781.8,-24.01867328
3781.9,-24.13333086
3782,-24.24429248
3782.1,-24.35156222
3782.2,-24.45514545
3782.3,-24.55504886
3782.4,-24.6512804
3782.5,-24.74384933
3782.6,-24.83276621
3782.7,-24.91804285
3782.8,-24.99969237
3782.9,-25.07772914
3783,-25.15216882
3783.1,-25.22302831
3783.2,-25.29032577
3783.3,-25.35408063
3783.4,-25.41431352
3783.5,-25.47104634
3783.6,-25.52430219
3783.7,-25.5741054
3783.8,-25.6204815
3783.9,-25.66345722
3784,-25.70306047
3784.1,-25.73932033
3784.2,-25.77226707
3784.3,-25.8019321
3784.4,-25.82834796
3784.5,-25.85154833
3784.6,-25.87156802
3784.7,-25.88844292
3784.8,-25.90221002
3784.9,-25.9129074
3785,-25.92057419
3785.1,-25.92525057
3785.2,-25.92697775
3785.3,-25.92579796
3785.4,-25.92175445
3785.5,-25.91489142
3785.6,-25.90525408
3785.7,-25.89288856
3785.8,-25.87784194
3785.9,-25.86016223
3786,-25.83989832
3786.1,-25.8171
3786.2,-25.79181792
3786.3,-25.76410356
3786.4,-25.73400926
3786.5,-25.70158813
3786.6,-25.66689409
3786.7,-25.62998183
3786.8,-25.59090677
3786.9,-25.54972508
3787,-25.50649363
3787.1,-25.46126996
3787.2,-25.4141123
3787.3,-25.36507949
3787.4,-25.31423103
3787.5,-25.26162699
3787.6,-25.20732804
3787.7,-25.15139538
3787.8,-25.09389078
3787.9,-25.03487647
3788,-24.97441521
3788.1,-24.9125702
3788.2,-24.8494051
3788.3,-24.78498397
3788.4,-24.71937128
3788.5,-24.65263185
3788.6,-24.58483087
3788.7,-24.51603383
3788.8,-24.44630654
3788.9,-24.37571507
3789,-24.30432574
3789.1,-24.23220511
3789.2,-24.15941992
3789.3,-24.08603711
3789.4,-24.01212375
3789.5,-23.93774706
3789.6,-23.86297435
3789.7,-23.78787301
3789.8,-23.71251048
3789.9,-23.63695425
3790,-23.56127178
3790.1,-23.48553053
3790.2,-23.40979792
3790.3,-23.33414129
3790.4,-23.25862789
3790.5,-23.18332484
3790.6,-23.10829914
3790.7,-23.03361759
3790.8,-22.95934683
3790.9,-22.88555326
3791,-22.81230304
3791.1,-22.73966207
3791.2,-22.66769597
3791.3,-22.59647002
3791.4,-22.52604918
3791.5,-22.45649806
3791.6,-22.38788085
3791.7,-22.32026136
3791.8,-22.25370295
3791.9,-22.18826854
3792,-22.12402056
3792.1,-22.06102093
3792.2,-21.99933108
3792.3,-21.93901185
3792.4,-21.88012354
3792.5,-21.82272584
3792.6,-21.76687785
3792.7,-21.712638
3792.8,-21.6600641
3792.9,-21.60921326
3793,-21.5601419
3793.1,-21.51290572
3793.2,-21.46755967
3793.3,-21.42415796
3793.4,-21.38275399
3793.5,-21.34340039
3793.6,-21.30614897
3793.7,-21.27105067
3793.8,-21.23815561
3793.9,-21.20751301
3794,-21.17917121
3794.1,-21.15317763
3794.2,-21.12957878
3794.3,-21.1084202
3794.4,-21.08974648
3794.5,-21.07360123
3794.6,-21.06002707
3794.7,-21.0490656
3794.8,-21.04075739
3794.9,-21.03514198
3795,-21.03225786
3795.1,-21.03214243
3795.2,-21.03483203
3795.3,-21.04036188
3795.4,-21.04876611
3795.5,-21.0600777
3795.6,-21.07432853
3795.7,-21.09154931
3795.8,-21.11176959
3795.9,-21.13501776
3796,-21.16132104
3796.1,-21.19070544
3796.2,-21.22319578
3796.3,-21.25881566
3796.4,-21.29758748
3796.5,-21.33953241
3796.6,-21.38467037
3796.7,-21.43302006
3796.8,-21.48459892
3796.9,-21.53942312
3797,-21.5975076
3797.1,-21.65886601
3797.2,-21.72351074
3797.3,-21.79145289
3797.4,-21.86270229
3797.5,-21.93726748
3797.6,-22.01515572
3797.7,-22.09637295
3797.8,-22.18092385
3797.9,-22.26881178
3798,-22.36003883
3798.1,-22.45460576
3798.2,-22.55251204
3798.3,-22.65375586
3798.4,-22.75833408
3798.5,-22.8662423
3798.6,-22.97747477
3798.7,-23.09202451
3798.8,-23.20988319
3798.9,-23.33104122
3799,-23.45548772
3799.1,-23.58321052
3799.2,-23.71419617
3799.3,-23.84842997
3799.4,-23.9858959
3799.5,-24.12657673
3799.6,-24.27045394
3799.7,-24.41750777
3799.8,-24.5677172
3799.9,-24.72106001
3800,-24.87751269
3800.1,-25.03705058
3800.2,-25.19964774
3800.3,-25.36527708
3800.4,-25.53391028
3800.5,-25.70551785
3800.6,-25.88006912
3800.7,-26.05753228
3800.8,-26.23787433
3800.9,-26.42106116
3801,-26.60705751
3801.1,-26.79582704
3801.2,-26.98733226
3801.3,-27.18153462
3801.4,-27.37839449
3801.5,-27.57787118
3801.6,-27.77992294
3801.7,-27.98450701
3801.8,-28.19157958
3801.9,-28.40109588
3802,-28.61301011
3802.1,-28.82727554
3802.2,-29.04384446
3802.3,-29.26266823
3802.4,-29.48369731
3802.5,-29.70688123
3802.6,-29.93216865
3802.7,-30.15950738
3802.8,-30.38884436
3802.9,-30.62012572
3803,-30.85329678
3803.1,-31.08830205
3803.2,-31.3250853
3803.3,-31.56358955
3803.4,-31.80375706
3803.5,-32.04552943
3803.6,-32.28884753
3803.7,-32.53365159
3803.8,-32.77988119
3803.9,-33.02747529
3804,-33.27637224
3804.1,-33.52650982
3804.2,-33.77782525
3804.3,-34.03025522
3804.4,-34.2837359
3804.5,-34.53820298
3804.6,-34.79359168
3804.7,-35.04983678
3804.8,-35.30687265
3804.9,-35.56463325
3805,-35.82305218
3805.1,-36.08206267
3805.2,-36.34159765
3805.3,-36.60158975
3805.4,-36.86197131
3805.5,-37.12267442
3805.6,-37.38363095
3805.7,-37.64477257
3805.8,-37.90603076
3805.9,-38.16733686
3806,-38.42862206
3806.1,-38.68981747
3806.2,-38.9508541
3806.3,-39.21166292
3806.4,-39.47217485
3806.5,-39.73232084
3806.6,-39.99203182
3806.7,-40.25123878
3806.8,-40.50987279
3806.9,-40.76786499
3807,-41.02514665
3807.1,-41.28164919
3807.2,-41.5373042
3807.3,-41.79204343
3807.4,-42.04579888
3807.5,-42.29850278
3807.6,-42.55008761
3807.7,-42.80048618
3807.8,-43.04963157
3807.9,-43.29745721
3808,-43.5438969
3808.1,-43.78888483
3808.2,-44.03235557
3808.3,-44.27424416
3808.4,-44.51448607
3808.5,-44.75301724
3808.6,-44.98977415
3808.7,-45.22469376
3808.8,-45.45771361
3808.9,-45.6887718
3809,-45.91780701
3809.1,-46.14475854
3809.2,-46.36956634
3809.3,-46.59217099
3809.4,-46.81251378
3809.5,-47.03053666
3809.6,-47.24618234
3809.7,-47.45939425
3809.8,-47.67011657
3809.9,-47.8782943
3810,-48.08387319
3810.1,-48.28679985
3810.2,-48.48702172
3810.3,-48.68448708
3810.4,-48.87914511
3810.5,-49.07094587
3810.6,-49.25984035
3810.7,-49.44578045
3810.8,-49.62871903
3810.9,-49.8086099
3811,-49.98540788
3811.1,-50.15906877
3811.2,-50.32954938
3811.3,-50.49680755
3811.4,-50.66080217
3811.5,-50.82149318
3811.6,-50.97884162
3811.7,-51.13280957
3811.8,-51.28336026
3811.9,-51.430458
3812,-51.57406823
3812.1,-51.71415756
3812.2,-51.85069371
3812.3,-51.98364558
3812.4,-52.11298326
3812.5,-52.238678
3812.6,-52.36070225
3812.7,-52.47902968
3812.8,-52.59363516
3812.9,-52.70449478
3813,-52.81158587
3813.1,-52.91488701
3813.2,-53.01437801
3813.3,-53.11003993
3813.4,-53.20185512
3813.5,-53.28980716
3813.6,-53.37388095
3813.7,-53.45406262
3813.8,-53.53033961
3813.9,-53.60270066
3814,-53.67113578
3814.1,-53.73563629
3814.2,-53.7961948
3814.3,-53.85280522
3814.4,-53.90546277
3814.5,-53.95416399
3814.6,-53.99890671
3814.7,-54.03969006
3814.8,-54.07651449
3814.9,-54.10938176
3815,-54.13829494
3815.1,-54.16325838
3815.2,-54.18427778
3815.3,-54.2013601
3815.4,-54.21451361
3815.5,-54.2237479
3815.6,-54.22907383
3815.7,-54.23050354
3815.8,-54.2280505
3815.9,-54.2217294
3816,-54.21155625
3816.1,-54.19754832
3816.2,-54.17972412
3816.3,-54.15810345
3816.4,-54.13270733
3816.5,-54.10355804
3816.6,-54.07067908
3816.7,-54.03409519
3816.8,-53.99383231
3816.9,-53.94991759
3817,-53.90237938
3817.1,-53.85124723
3817.2,-53.79655184
3817.3,-53.73832509
3817.4,-53.67660001
3817.5,-53.61141076
3817.6,-53.54279266
3817.7,-53.47078212
3817.8,-53.39541665
3817.9,-53.31673488
3818,-53.23477647
3818.1,-53.14958218
3818.2,-53.0611938
3818.3,-52.96965415
3818.4,-52.87500708
3818.5,-52.77729742
3818.6,-52.67657101
3818.7,-52.57287463
3818.8,-52.46625603
3818.9,-52.35676389
3819,-52.2444478
3819.1,-52.12935824
3819.2,-52.01154661
3819.3,-51.89106511
3819.4,-51.76796684
3819.5,-51.6423057
3819.6,-51.51413638
3819.7,-51.38351438
3819.8,-51.25049595
3819.9,-51.11513808
3820,-50.9774985
3820.1,-50.83763564
3820.2,-50.69560859
3820.3,-50.55147713
3820.4,-50.40530166
3820.5,-50.25714321
3820.6,-50.10706339
3820.7,-49.9551244
3820.8,-49.80138897
3820.9,-49.64592039
3821,-49.48878243
3821.1,-49.33003934
3821.2,-49.16975586
3821.3,-49.00799712
3821.4,-48.8448287
3821.5,-48.68031657
3821.6,-48.51452703
3821.7,-48.34752676
3821.8,-48.17938273
3821.9,-48.01016223
3822,-47.83993279
3822.1,-47.66876221
3822.2,-47.49671849
3822.3,-47.32386985
3822.4,-47.15028465
3822.5,-46.97603144
3822.6,-46.80117884
3822.7,-46.62579561
3822.8,-46.44995057
3822.9,-46.27371258
3823,-46.09715053
3823.1,-45.92033331
3823.2,-45.74332979
3823.3,-45.56620877
3823.4,-45.38903899
3823.5,-45.21188909
3823.6,-45.03482758
3823.7,-44.85792282
3823.8,-44.681243
3823.9,-44.50485611
3824,-44.32882991
3824.1,-44.15323192
3824.2,-43.97812939
3824.3,-43.80358928
3824.4,-43.62967821
3824.5,-43.45646247
3824.6,-43.28400799
3824.7,-43.11238028
3824.8,-42.94164448
3824.9,-42.77186525
3825,-42.60310681
3825.1,-42.43543289
3825.2,-42.26890672
3825.3,-42.10359099
3825.4,-41.93954784
3825.5,-41.77683884
3825.6,-41.61552496
3825.7,-41.45566656
3825.8,-41.29732334
3825.9,-41.14055436
3826,-40.98541798
3826.1,-40.83197187
3826.2,-40.68027296
3826.3,-40.53037746
3826.4,-40.38234079
3826.5,-40.2362176
3826.6,-40.09206172
3826.7,-39.94992619
3826.8,-39.80986316
3826.9,-39.67192396
3827,-39.53615902
3827.1,-39.40261788
3827.2,-39.27134915
3827.3,-39.14240053
3827.4,-39.01581876
3827.5,-38.8916496
3827.6,-38.76993785
3827.7,-38.6507273
3827.8,-38.53406073
3827.9,-38.41997988
3828,-38.30852545
3828.1,-38.19973709
3828.2,-38.09365338
3828.3,-37.99031178
3828.4,-37.88974869
3828.5,-37.79199937
3828.6,-37.69709798
3828.7,-37.60507751
3828.8,-37.51596982
3828.9,-37.42980562
3829,-37.34661442
3829.1,-37.26642456
3829.2,-37.1892632
3829.3,-37.11515628
3829.4,-37.04412854
3829.5,-36.9762035
3829.6,-36.91140345
3829.7,-36.84974944
3829.8,-36.79126127
3829.9,-36.73595752
3830,-36.68385548
3830.1,-36.6349712
3830.2,-36.58931944
3830.3,-36.54691371
3830.4,-36.50776623
3830.5,-36.47188793
3830.6,-36.43928846
3830.7,-36.40997621
3830.8,-36.38395822
3830.9,-36.36124028
3831,-36.34182688
3831.1,-36.32572119
3831.2,-36.3129251
3831.3,-36.3034392
3831.4,-36.29726277
3831.5,-36.2943938
3831.6,-36.29482899
3831.7,-36.29856373
3831.8,-36.30559211
3831.9,-36.31590695
3832,-36.32949978
3832.1,-36.34636081
3832.2,-36.36647902
3832.3,-36.38984206
3832.4,-36.41643635
3832.5,-36.44624702
3832.6,-36.47925795
3832.7,-36.51545174
3832.8,-36.55480976
3832.9,-36.59731215
3833,-36.64293778
3833.1,-36.69166433
3833.2,-36.74346823
3833.3,-36.79832472
3833.4,-36.85620783
3833.5,-36.91709039
3833.6,-36.98094408
3833.7,-37.04773938
3833.8,-37.11744561
3833.9,-37.19003096
3834,-37.26546247
3834.1,-37.34370606
3834.2,-37.42472654
3834.3,-37.50848762
3834.4,-37.59495191
3834.5,-37.68408097
3834.6,-37.77583529
3834.7,-37.87017433
3834.8,-37.9670565
3834.9,-38.06643921
3835,-38.16827887
3835.1,-38.27253091
3835.2,-38.37914981
3835.3,-38.48808907
3835.4,-38.59930128
3835.5,-38.71273811
3835.6,-38.82835034
3835.7,-38.94608787
3835.8,-39.06589974
3835.9,-39.18773414
3836,-39.31153846
3836.1,-39.43725925
3836.2,-39.56484233
3836.3,-39.6942327
3836.4,-39.82537466
